Codigo,Nombre Oferta,Empresa,Ubicacion,Salario,Modalidad,Fecha Publicacion,Descripcion,Requisitos,URL,Nivel_Educacion,Anios_Experiencia,Conocimientos_Explicitos,Idiomas,Habilidades_Tecnicas,Total_Habilidades_Detectadas,Salario_COP,Salario_Millones,Seniority,Nivel_Educativo_Ordinal,Skill_Python,Skill_R,Skill_SQL,Skill_Scala,Skill_Java / C++,Skill_Power BI,Skill_Tableau,Skill_Excel Avanzado,Skill_Qlik,Skill_Looker,Skill_Spark / PySpark,Skill_Databricks,Skill_Hadoop / Hive,Skill_Kafka,Skill_AWS,Skill_Azure,Skill_Google Cloud (GCP),Skill_Machine Learning General,Skill_Deep Learning,Skill_NLP / LLMs,Skill_Computer Vision,Skill_Scikit-Learn,Skill_TensorFlow / Keras,Skill_PyTorch,Skill_Estadística / Modelamiento,Skill_ETL / Pipelines de Datos,Skill_Airflow,Skill_Docker / Kubernetes,Skill_Git / Control de Versiones,Skill_Bases de Datos NoSQL,Skill_MLOps
3B1ECF13D18C230261373E686DCF3405,Asistente de investigación de mercados,Confidencial / No especificada,"Bogotá, D.C., Bogotá, D.C.","$ 1.750.905,00 (Mensual)",No especificada,Hace  2  días,"Estudiantes de Diseño Grafico, Diseño digital, Marketing, Mercadeo, Diseño audiovisual interesados en desarrollar habilidades en investigación de mercados, conocimiento del consumidor, análisis de competencia y procesamiento de datos
Responsabilidades
•	Elaborar tablas, gráficos, infografías y demás elementos visuales que faciliten la interpretación de los resultados de investigación.
•	Diseñar y estructurar presentaciones ejecutivas de alto impacto para clientes internos y externos, asegurando claridad, estética y coherencia visual
•	Ajustar, actualizar y mantener las plantillas corporativas de presentaciones, informes y documentos institucionales de acuerdo con los lineamientos de marca
•	Apoyar el diseño de informes técnicos y comerciales, garantizando una adecuada presentación visual y organización de la información.
Participar en la conceptualización y producción de material gráfico para presentaciones comerciales, propuestas y eventos.
•	Diagramación en Power Point, de reportes de investigación
•	Generación de reportes de avance
•	Participación en mesas de trabajo y planificación de investigaciones de mercados.
Requisitos
•	Diseño Grafico, Diseño digital, Marketing, Mercadeo, Diseño audiovisual o administración de empresas.
•	Manejo eficiente de Power Point (Graficación estadística, preparación de infografías)
•	Manejo eficiente de Excel (Tablas dinámicas, macros)
Condiciones
•	Contrato indefinido directamente con la organización.
•	Horario de lunes a viernes, de 7am a 5pm, 100% presencial
•	Salario: SMLLV mas beneficios laborales","Educación mínima: Universidad / Carrera tecnológica | años de experiencia | Conocimientos: Diseño, Diseño digital, Diseño gráfico, Investigación de mercado, Microsoft powerpoint",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-investigacion-de-mercados-en-bogota-dc-3B1ECF13D18C230261373E686DCF3405#lc=ListOffers-Score0-13,Universidad / Carrera tecnológica,1,"Diseño, Diseño Digital, Diseño Gráfico, Investigación De Mercado, Microsoft Powerpoint",No especificado,"Excel Avanzado, Estadística / Modelamiento",2,1750905.0,1.750905,Junior / Trainee (0-1 años),2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5255DDEBB94D1ED361373E686DCF3405,Auxiliar de Calidad,Saitemp S.A,"4,5","$ 1.750.905,00 (Mensual)",No especificada,Hace  2  días,"¡Esta es tu oportunidad!
Estamos en la búsqueda de Auxiliar de Calidad, con formación académica bachiller académico o técnico/a en calidad o afines. Experiencia de 6 meses a 1 año como Auxiliar de Calidad en sectores como alimentos, cosméticos y/ o farmacéuticos, también con conocimientos en BPM. Las funciones a realizar son:

Realizar análisis organoléptico y físico-químico de materias primas incluyendo el agua desionizada , producto en proceso y producto terminado.
 Realizar análisis físicos ,de variables y atributos a los materiales de empaque que ingresan para producción.
Preparar reactivos y soluciones de trabajo
Realizar muestreos de materias primas
 Realizar la recepción de las muestras analizar debidamente rotuladas y con la identificación clara y legible
Registrar los resultados de los análisis realizados correctamente en el cuaderno de datos primarios y posterior en el ERP vigente de la compañía 
Verificar la conformidad de la limpieza y desinfección de equipos

Horario: lunes a sábado de 6:00am a 1:00pm y de 1:00 pm a 8:00 pm.
Ubicación: Itagüí.
Salario: $1.750.905 + Auxilio de transporte $249.095 + prestaciones de ley
¿Qué esperas para aplicar?",Educación mínima: Bachillerato / Educación Media | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-calidad-en-itagui-5255DDEBB94D1ED361373E686DCF3405#lc=ListOffers-Score0-14,Bachillerato / Educación Media,1,,No especificado,,0,1750905.0,1.750905,Junior / Trainee (0-1 años),1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD728F7F4D9F4BBD61373E686DCF3405,Practicante Universitario,Fenavi,"Bogotá, D.C., Bogotá, D.C.","$ 2.000.000,00 (Mensual)",No especificada,Hace  2  días,"Convocatoria – Practicante Universitario de Economía
¡Buscamos un Practicante Universitario de Economía! Si eres estudiante de últimos semestres de Economía y cuentas con aval de tu universidad para realizar tu práctica profesional o pasantía, esta es tu oportunidad para desarrollar tu experiencia profesional en FENAVI y contribuir al análisis económico del sector avícola.
Practicante Universitario – Economía
Perfil requerido
Estudiante de últimos semestres del programa de Economía.
Contar con aval de la universidad para realizar la práctica profesional o pasantía.
Manejo de Excel en nivel intermedio o avanzado.
Interés por el análisis económico, estadístico y sectorial.
Capacidad analítica, organización, responsabilidad y trabajo en equipo.
Principales funciones
Apoyar el procesamiento y análisis de bases de datos económicas y estadísticas.
Elaborar indicadores y reportes del sector avícola.
Participar en la elaboración de estudios económicos y análisis de mercados.
Apoyar el seguimiento de proyectos y programas del área.
Elaborar presentaciones e informes técnicos.
Consolidar y validar información para apoyar la toma de decisiones.
Condiciones de la práctica
Lugar: Bogotá D.C.
Modalidad: Presencial.
Horario: Lunes a viernes, de 8:00 a. m. a 5:00 p. m.
Duración: 6 meses.
Fecha de inicio: 11 de agosto de 2026.
Cuota de sostenimiento: $2.000.000 mensuales.",Educación mínima: Universidad / Carrera técnica | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-universitario-economia-en-bogota-dc-CD728F7F4D9F4BBD61373E686DCF3405#lc=ListOffers-Score0-15,Universidad / Carrera técnica,1,,No especificado,"Excel Avanzado, Estadística / Modelamiento",2,2000000.0,2.0,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D6D4B65C16EBE91C61373E686DCF3405,Practicante de Mercadeo y Análisis de Información Comercial,Eficacia,"4,6","$ 1.750.905,00 (Mensual)",Presencial y remoto,Hace  2  días,"¿Buscas una práctica profesional que te permita aprender, crecer y demostrar tu talento? ¡En Eficacia tenemos la oportunidad perfecta para ti! 
Queremos incorporar a nuestro equipo personas alegres, diversas, flexibles y con ganas de romperla, que deseen vivir una experiencia laboral retadora y enriquecedora.
 Ciudad: Pereira, Dosquebradas o municipios aledaños.
 Modalidad: Híbrida = 80% Home Office + 20% presencial (oficinas y puntos de venta en la ciudad)
 Fecha de inicio: 27 de julio de 2026

 Cargo: 
Practicante de Mercadeo y Análisis de Información 
- BPO Colgate Palmolive

Te vincularás como practicante profesional en nuestra BPO, brindando apoyo estratégico al cliente COLGATE PALMOLIVE, a nivel nacional.
La MISIÓN del cargo es: Apoyar el análisis, validación, consolidación y seguimiento de información comercial y de mercadeo a nivel nacional, contribuyendo al cumplimiento de estrategias comerciales, ejecución en puntos de venta y generación de reportes que soporten la toma de decisiones del cliente.
Principales responsabilidades
Revisar y auditar informes relacionados con concursos, estrategias de merchandising y ejecución comercial.
Consolidar y elaborar informes de ejecución de campañas implementadas en canales de tiendas y mayoristas a nivel nacional.
Mantener comunicación permanente con coordinadores de zona para asegurar la entrega oportuna y correcta de la información.
Validar, depurar y analizar bases de datos mediante herramientas de Excel.
Construir reportes e indicadores que apoyen el seguimiento de la gestión comercial.
Apoyar el seguimiento de actividades desarrolladas en puntos de venta y ejecución de estrategias de mercadeo.
 Beneficios:
Contrato Laboral Especial de Aprendizaje
Todas las afiliaciones a Seguridad Social (EPS, ARL, AFP y CCF)
Todas las prestaciones sociales (prima, cesantías, vacaciones, etc.)
Apoyo económico: 1 SMMLV 2026 + auxilio de transporte/conectividad.
Descuento de Ley de EPS y AFP.
Horario: lunes a jueves de 8:00 a.m. a 6:00 p.m. y viernes de 8:00 a.m. a 5:00 p.m.
Acompañamiento constante, aprendizaje continuo y un ambiente laboral retador.
Portafolio de Beneficios Experiencia Colaboradores - Campo.
 Requisitos:
Residir en Pereira / Dosquebradas o municipios aledaños.
Ser estudiante universitario/a de Administración de Empresas, Ingeniería Industrial, Administración de Negocios, Economía, Mercadeo o programas afines. Aplica también programas tecnológicos relacionados.
Manejo intermedio a avanzado de Excel (se realizará prueba). Preferiblemente con conocimientos en BI.
Contar con aval de la Universidad para iniciar prácticas (deben ser requisito de grado), preferiblemente, se requiere disponibilidad para iniciar a partir de la tercera semana de mayo o en la fecha más próxima posible.
No haber firmado contrato de aprendizaje con otras empresas ni contrato laboral previo con Eficacia.
La institución y el programa deben contar con aval SENA para cubrir la cuota.
 En Eficacia creemos en tu talento y en tu futuro.
Haz tus prácticas en una empresa que piensa en ti, en tu bienestar y en tu familia.
 Si esta oportunidad te motiva, ¡postúlate ahora y haz parte de nuestro equipo!","Educación mínima: Universidad / Carrera Profesional | años de experiencia | Conocimientos: Orientación al logro, Comercio, Gestión de personal, Microsoft excel, Microsoft office",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-de-mercadeo-y-analisis-de-informacion-comercial-estudiantes-de-mercadeo-ingenierias-administracion-negocios-o-afines-en-pereira-D6D4B65C16EBE91C61373E686DCF3405#lc=ListOffers-Score0-16,Universidad / Carrera Profesional,1,"Orientación Al Logro, Comercio, Gestión De Personal, Microsoft Excel, Microsoft Office",No especificado,Excel Avanzado,1,1750905.0,1.750905,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239A2688A4B5A4CB61373E686DCF3405,Lider de calidad,Confidencial / No especificada,"Barranquilla, Atlántico",A convenir / No especificado,No especificada,Hace  2  días,"Se busca un Lider de calidad para gestionar y supervisar procesos de mejora continua.
Funciones
Gestionar y supervisar los procesos de calidad en el área.
Coordinar con diferentes equipos para asegurar la calidad de los productos.
Analizar los datos de calidad y proponer mejoras.
Promover la cultura de calidad entre los colaboradores.

Requisitos
Experiencia previa en liderazgo de calidad.
Conocimiento de normas y estándares de calidad.
Capacidad para analizar datos y procesos.
Habilidades de comunicación y liderazgo.

Beneficios
Se ofrece un ambiente de trabajo colaborativo.
Oportunidad de desarrollo profesional continuo.
Acceso a programas de formación y mejora.

El rol ofrece una oportunidad para contribuir al éxito y la excelencia de la organización.",Educación mínima: Universidad / Carrera Profesional | 1 año de experiencia | Edad: entre 25 y 45 años,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-lider-de-calidad-en-barranquilla-239A2688A4B5A4CB61373E686DCF3405#lc=ListOffers-Score0-17,Universidad / Carrera Profesional,1,,No especificado,,0,,,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C39208970461C1161373E686DCF3405,Auxiliar de Veterinaria / Laboratorio,CAJA DE COMPENSACION FAMILIAR DE CALDAS - AGENCIA,"4,7",A convenir / No especificado,No especificada,Hace  3  días,"¡Esta oportunidad es para ti!
La Agencia de Gestión y Colocación de Empleo Confa, solicita para una de nuestras empresas cliente el cargo de: Auxiliar Veterinaria
Nivel educativo: Técnico en asistencia veterinaria
Experiencia: 6 meses
 Conocimientos: 
-Servicio al cliente
-Veterinaria

 Destrezas: 
-Escucha activa
-Comunicación asertiva
-Evaluación y control de actividades
-Trabajo en equipo

Horario dos turnos: Lunes a sábado. 
Turno 1:  7 am - 3 pm
Turno 2:  8 am - 4 pm
Contrato termino fijo
Salario: SMMLV +  Prestaciones de ley
 Funciones: 
-Monitorear, recolectar y registrar datos de animales tales como peso, tamaño, condición física, tratamientos recibidos, medicamentos administrados, toma de comida y comportamiento animal de acuerdo con lineamientos.
-Programar citas para los animales de acuerdo con protocolos del establecimiento.
-Apoyar a veterinarios y técnicos de salud animal a inyectar, suministrar medicamentos, tratar animales, cuidar, entre otros, teniendo en cuenta la dirección de la medicina veterinaria.
-Domar, adiestrar o entrenar animales para desarrollar y mantener comportamientos de competencia, obediencia y seguridad para que participen en carreras, espectáculos de circo y actividades similares.
-Cuidar animales de compañía, entre otros, en áreas públicas y privadas de acuerdo con la normativa y requerimientos del servicio.
-Ayudar a investigadores que utilizan animales para pruebas en laboratorio en su cuidado.
-Realizar la venta de productos y servicios de establecimientos de cuidado de animales de acuerdo con las necesidades de los clientes.
-Desempeñar funciones afines.",Educación mínima: Universidad / Carrera técnica | 1 año de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-veterinaria-laboratorio-en-manizales-5C39208970461C1161373E686DCF3405#lc=ListOffers-Score0-18,Universidad / Carrera técnica,1,,No especificado,,0,,,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01C914134E54334C61373E686DCF3405,"Auxiliar de Calidad, Alimentos",Global SAS,"4,4","$ 2.000.000,00 (Mensual)",No especificada,Hace  3  días,"Importante empresa  del sector Industrial ubicada en Madrid requiere operario de calidad de alimentos
Perfil requerido:
Bachiller o técnico en Alimentos, Calidad, Producción o áreas afines.
Mínimo 1 año de experiencia en calidad o producción, preferiblemente en alimentos.
Conocimientos en BPM, control de calidad e inocuidad alimentaria.
Horario:
Turnos rotativos de lunes a sábado, con disponibilidad para domingos y festivos:
6:00 a.m. – 1:30 p.m.
1:30 p.m. – 9:00 p.m.
10:00 p.m. – 5:00 a.m.
Funciones principales:
- Verificar el cumplimiento de Buenas Prácticas de Manufactura (BPM).
- Realizar controles de calidad e inocuidad (cloro, pH, pesajes, temperaturas, almacenamiento).
- Inspeccionar vehículos, materiales de empaque y equipos de medición.
- Apoyar análisis, inventarios y controles de liberación de producto.
- Identificar y reportar productos no conformes y desviaciones.
- Mantener registros actualizados y asegurar la trazabilidad de la información.
Salario: $1.750.905 + 249.095 + Prestaciones de Ley","Educación mínima: Universidad / Carrera técnica | 1 año de experiencia | Conocimientos: Adherencia o cumplimiento de normas, Capacidad de análisis, Análisis de datos, Bpm, Calidad, Calidad de servicio, Inspección, Atención al cliente",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-calidad-alimentos-madrid-mosquera-o-funza-en-madrid-01C914134E54334C61373E686DCF3405#lc=ListOffers-Score0-19,Universidad / Carrera técnica,1,"Adherencia O Cumplimiento De Normas, Capacidad De Análisis, Análisis De Datos, Bpm, Calidad, Calidad De Servicio, Inspección, Atención Al Cliente",No especificado,,0,2000000.0,2.0,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998B75BA081F229461373E686DCF3405,inspector de calidad,Confidencial / No especificada,"Ginebra, Valle del Cauca","$ 2.081.000,00 (Mensual)",No especificada,Hace  3  días,"¿Eres una persona apasionada por la calidad y te gustaría formar parte de una empresa líder en el sector manufacturero? ¡Esta es tu oportunidad! Nos encontramos en la búsqueda de un Auxiliar de Calidad comprometido, proactivo y orientado a la mejora continua.
¿Qué harás en este rol?
Realizar inspecciones de calidad durante el proceso de manufactura.
Apoyar la implementación, mantenimiento y mejora de los sistemas de gestión de calidad.
Registrar y analizar datos que contribuyan a iniciativas de mejora continua.
Detectar desviaciones y proponer acciones correctivas.
Colaborar con diferentes áreas para asegurar el cumplimiento de normativas y estándares de calidad.
Perfil que buscamos:
Profesional titulado o estudiante de últimos semestres de Ingeniería de Alimentos, materiales,  Ingeniería Industrial o Química.
Experiencia previa en áreas de calidad y manejo de sistemas de gestión de calidad.
Dominio avanzado de Excel (análisis y gestión de datos).
Disponibilidad para rotar en los tres turnos (mañana, tarde y noche).
Habilidades clave:
Técnicas:
Análisis de datos
Control estadístico de procesos (SPC)
Interpersonales:
Trabajo en equipo
Comunicación efectiva
Actitud proactiva y orientada al detalle",Educación mínima: Universidad / Carrera Profesional | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-inspector-de-calidad-cerrito-ginebra-palmira-en-ginebra-998B75BA081F229461373E686DCF3405#lc=ListOffers-Score0-0,Universidad / Carrera Profesional,1,,No especificado,"Excel Avanzado, Estadística / Modelamiento",2,2081000.0,2.081,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25C177E353CF72F861373E686DCF3405,Técnico de Muestreo,LABORATORIO MICROBIOLOGICO ORTIZ MARTINEZ S.A.S,"4,4","$ 1.750.905,00 (Mensual)",No especificada,Hace  3  días,"Importante empresa del sector ambiental requiere para su equipo de trabajo Técnico de Muestreo Fisicoquímico en la ciudad de Medellín, con experiencia o conocimientos en toma de muestras de agua y aplicación de procedimientos bajo los lineamientos de la NTC-ISO/IEC 17025:2017.
Funciones principales
Realizar toma de muestras de matriz agua en campo, de acuerdo con los procedimientos establecidos.
Ejecutar actividades de muestreo fisicoquímico siguiendo los protocolos de calidad y seguridad.
Garantizar la correcta identificación, preservación, almacenamiento y transporte de las muestras.
Diligenciar formatos, registros y documentación asociada al proceso de muestreo.
Cumplir los procedimientos técnicos y de calidad establecidos bajo ISO/IEC 17025:2017.
Realizar desplazamientos a diferentes puntos de muestreo en Medellín y otras zonas según programación.
Requisitos
Formación técnica o tecnológica relacionada con laboratorio, química, ambiental, saneamiento, calidad de aguas o áreas afines.
Experiencia mínima (requisito exigible)  de 1 año  en toma de muestras de agua y/o actividades de campo relacionadas con análisis fisicoquímicos.
Conocimientos en procedimientos de muestreo y manejo de muestras.
Disponibilidad para realizar trabajo de campo y desplazamientos.
Deseable experiencia en procesos bajo ISO/IEC 17025:2017.
Condiciones laborales
Lugar de trabajo: Medellín.
Salario: Salario mínimo legal vigente + prestaciones sociales.
Horas extras: promedio aproximado de $400.000 mensuales, de acuerdo con las horas efectivamente realizadas.
Auxilio de plan de datos.
Auxilio de alimentación durante las jornadas de muestreo.
Contrato con todas las prestaciones de ley.
Trabajo principalmente de campo, de acuerdo con la programación de muestreos.
Si cuentas con experiencia en muestreo de agua, te interesa el trabajo de campo y quieres formar parte de un equipo comprometido con la calidad ambiental, ¡postúlate!","Educación mínima: Universidad / Carrera técnica | 1 año de experiencia | Licencias de conducir: A2 ,B1",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-de-muestreo-fisicoquimico-en-medellin-25C177E353CF72F861373E686DCF3405#lc=ListOffers-Score0-1,Universidad / Carrera técnica,1,,No especificado,,0,1750905.0,1.750905,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973DF0CCE046A5F61373E686DCF3405,Técnico de laboratorio,Adecco Colombia S.A.,"4,6","$ 2.379.299,00 (Mensual)",No especificada,Hace  3  días,"Oportunidad laboral como Auxiliar de laboratorio que puede ser de tu interés:
 Ubicación: Tenjo
 Horario: Lunes a sábado (con disponibilidad domingos)
 Horario de oficina
 Salario: $2.379.299
 Beneficios: Ruta y casino
 Requisitos:
Técnico o tecnólogo, ingeniería industrial o ingeniería de producción/ áreas afines
Experiencia en funciones de laboratorio
Análisis e interpretación de datos.
Manejo de metodologías y procedimientos de laboratorio.
Conocimientos en calidad, ingeniería y procesos productivos.
Manejo de SAP o algún ERP (requisito importante).
Conocimientos de documentación técnica.
Inglés como valor agregado, especialmente para lectura y gestión de documentación corporativa.","Educación mínima: Universidad / Carrera tecnológica | 1 año de experiencia | Idiomas: Inglés | Conocimientos: Orientación al logro, Trabajo en equipo",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-de-laboratorio-en-facatativa-2973DF0CCE046A5F61373E686DCF3405#lc=ListOffers-Score0-2,Universidad / Carrera tecnológica,1,"Orientación Al Logro, Trabajo En Equipo",Inglés,,0,2379299.0,2.379299,Junior / Trainee (0-1 años),2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259A8BD3F277349F61373E686DCF3405,Analista de calidad,Adecco Colombia S.A.,"4,6","$ 2.444.000,00 (Mensual)",No especificada,Hace  4  días,"Asistente de Calidad
¡Únete a nuestro equipo! Buscamos un(a) Asistente de Calidad comprometido(a) con el aseguramiento de la calidad e inocuidad de los productos, garantizando el cumplimiento de los estándares y procedimientos establecidos por la compañía.
Misión del cargo
Ejecutar, implementar y asegurar el cumplimiento de los procedimientos del Sistema de Gestión de Calidad e Inocuidad de los productos comercializados en nuestras tiendas, de acuerdo con las políticas y lineamientos definidos por la organización.
Requisitos
Profesional en Ingeniería de Alimentos, Química, Microbiología o carreras afines.
Experiencia mínima de 1 año en procesos de control, aseguramiento y gestión de calidad.
Conocimientos en:
Excel intermedio.
Normatividad relacionada con calidad e inocuidad.
Análisis y gestión de datos.
Sistemas de gestión de calidad.
Condiciones laborales
Salario: $2.444.000 + auxilio legal de transporte.
Lugar de trabajo: Parque Empresarial ZOL Funza, Bodega K1.
Horario:Lunes a jueves: 6:30 a.m. a 4:00 p.m.
Viernes: 6:30 a.m. a 3:30 p.m.
Disponibilidad para laborar los sábados según requerimiento de la operación.
Se reconocen horas extras y recargos de acuerdo con la ley.
Beneficios
Ruta empresarial de lunes a viernes desde Portal 80 y Facatativá.
Servicio de casino subsidiado por la empresa en un 70%; el colaborador aporta aproximadamente $5.500 por almuerzo.
Estabilidad laboral y oportunidad de crecimiento profesional.
Si cumples con el perfil y deseas desarrollar tu carrera en el área de calidad e inocuidad, postúlate y haz parte de nuestro equipo.",Educación mínima: Universidad / Carrera Profesional | años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-contratacion-inmediata-en-bogota-dc-259A8BD3F277349F61373E686DCF3405#lc=ListOffers-Score0-3,Universidad / Carrera Profesional,1,,No especificado,Excel Avanzado,1,2444000.0,2.444,Junior / Trainee (0-1 años),3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16481EEBB57AEEF561373E686DCF3405,Analista de Calidad,Michael Page,"Bogotá, D.C., Bogotá, D.C.","$ 4.500.000,00 (Mensual)",No especificada,Hace  4  días,"Responsabilidades principales – Analista de Calidad
- Realizar la inspección técnica y revisión de Batch Records de productos recibidos y procesados.
- Gestionar y dar seguimiento a notificaciones de Quality Hold y Recall.
- Acompañar procesos de acondicionamiento de productos.
- Apoyar la definición de estado de equipos y productos.
- Verificar controles de calidad en recepción, almacenamiento, etiquetado y distribución.
- Solicitar y validar documentación soporte para cambios de estado.
- Ejecutar movimientos en sistema para aprobación, bloqueo o no conformidad de productos.
- Realizar autoinspecciones en bodegas y evaluar resultados.
- Identificar desviaciones y oportunidades de mejora derivadas de auditorías, reclamos y procesos.
- Participar en investigaciones de no conformidades y en la definición de acciones correctivas y preventivas (CAPA).
- Hacer seguimiento al cierre oportuno de desviaciones, CAPAs e investigaciones de calidad.
- Verificar el cumplimiento de buenas prácticas de documentación.
- Crear, actualizar e implementar procedimientos, instructivos y formatos del Sistema de Gestión de Calidad (SGC).
- Mantener el control documental y asegurar el uso de versiones vigentes.
- Administrar bases de datos y métricas del área de calidad.
- Ejecutar actividades de capacitación y entrenamiento.
- Apoyar la gestión de proveedores.
- Gestionar muestras asociadas a reclamaciones de producto.
- Cumplir actividades adicionales asignadas por el jefe directo.
Calificaciones / Requisitos del cargo
Educación
- Profesional en Farmacia, Química, Ingeniería Industrial o carreras afines.
- Inglés intermedio.
- Manejo de Microsoft Office.
- Formación y conocimientos técnicos
- Conocimiento de Buenas Prácticas de Almacenamiento y Distribución.
- Experiencia o conocimiento en implementación de Sistemas de Gestión de Calidad.
- Conocimiento en auditorías de calidad.
- Conocimientos de mejora continua.
- Análisis de riesgos.",Educación mínima: Universidad / Carrera Profesional | 2 años de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-obra-o-labor-1-ano-en-bogota-dc-16481EEBB57AEEF561373E686DCF3405#lc=ListOffers-Score0-4,Universidad / Carrera Profesional,2,,No especificado,,0,4500000.0,4.5,Semi-Senior (2-3 años),3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41B9355B3A4AEEFA61373E686DCF3405,Auxiliar de Control de Calidad,BG LABS SAS,"Sotaquirá, Boyacá","$ 1.750.905,00 (Mensual)",No especificada,Hace  4  días,"EDUCACIÓN: Bachiller Técnico en procesos industriales, farmacéuticos o relacionados, tales como Técnico o Tecnólogo en Química Industrial, Agroindustrial, Regente de Farmacia, Auxiliar de farmacia.
FORMACIÓN: En inspección, muestreo y verificación de características de calidad, en procesos de control de calidad, en registro de información, conocimientos de procesos productivos y en Sistemas de Gestión de Calidad (preferiblemente).
FUNCIONES:
Muestreo e Inspección Técnica: Realizar el muestreo e inspección rigurosa de insumos, material vegetal (esquejes, plantas, flor y cosecha), producto en proceso y terminado. Incluye la medición sistemática de THC (Purpl Pro) y la toma estricta de humedades diarias de secado y empaque.
Controles Microbiológicos y Ambientales: Ejecutar muestreos microbiológicos a personal, superficies, ambientes y aguas. Realizar inspecciones rutinarias en áreas productivas, comunes y de postcosecha, verificando también la hermeticidad de los empaques.
Gestión Documental y Batch Record: Registrar los resultados en tiempo real y garantizar la digitalización oportuna de los documentos del Batch Record. Custodiar datos primarios, etiquetar estados de calidad de los lotes y apoyar en registros de validaciones.
Cumplimiento Normativo: Garantizar y vigilar el estricto cumplimiento de las Buenas Prácticas Agrícolas y de Recolección (BPAR), de Manufactura (BPM) y de Documentación (BPD). Informar de manera oportuna cualquier desviación o incumplimiento para aplicar acciones preventivas/correctivas.
Soporte Operativo y Sanitización: Preparar y supervisar las soluciones sanitizantes o detergentes asegurando su trazabilidad. Mantener el orden y aseo del cuarto de control, generar datos para indicadores de gestión y brindar apoyo al área de aseguramiento de calidad cuando sea requerido.","Educación mínima: Universidad / Carrera técnica | Menos de 1 año de experiencia | Conocimientos: Calidad, Control de calidad, Control de procesos, Inspección, Muestreo, Procesos de producción, Química",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-control-de-calidad-en-sotaquira-41B9355B3A4AEEFA61373E686DCF3405#lc=ListOffers-Score0-5,Universidad / Carrera técnica,1,"Calidad, Control De Calidad, Control De Procesos, Inspección, Muestreo, Procesos De Producción, Química",No especificado,,0,1750905.0,1.750905,Junior / Trainee (0-1 años),2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
